gender,field,level,sentiment,intention,left,month,Male,Low,Medium,Finance,Health,Law,Public/Government,Sales/Marketing
M,Finance,High,5,6,0,12,True,False,False,True,False,False,False,False
M,Law,High,7,6,0,12,True,False,False,False,False,True,False,False
M,Sales/Marketing,Low,8,3,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,9,1,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Medium,8,4,0,12,True,False,True,False,False,False,True,False
M,Public/Government,Low,8,7,1,7,True,True,False,False,False,False,True,False
M,Education and Training,Medium,9,5,1,11,True,False,True,False,False,False,False,False
M,Finance,Medium,10,3,1,11,True,False,True,True,False,False,False,False
M,Education and Training,Low,7,2,0,10,True,True,False,False,False,False,False,False
M,Health,High,10,5,0,12,True,False,False,False,True,False,False,False
M,Finance,Low,10,5,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,7,1,11,True,True,False,False,False,False,True,False
M,Education and Training,Low,10,2,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,8,2,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Medium,2,7,1,11,True,False,True,False,False,False,True,False
M,Health,Low,8,8,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,10,2,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,8,1,8,True,True,False,False,False,False,False,False
M,Finance,Low,9,2,1,6,True,True,False,True,False,False,False,False
M,Education and Training,High,6,6,0,1,True,False,False,False,False,False,False,False
M,Education and Training,Low,10,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,7,1,10,True,True,False,True,False,False,False,False
M,Education and Training,Medium,2,4,0,12,True,False,True,False,False,False,False,False
M,Finance,Low,7,4,0,7,True,True,False,True,False,False,False,False
M,Public/Government,Low,8,4,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,8,3,0,3,True,True,False,True,False,False,False,False
M,Sales/Marketing,Medium,7,4,1,2,True,False,True,False,False,False,False,True
M,Education and Training,Low,7,4,1,11,True,True,False,False,False,False,False,False
M,Finance,Low,10,3,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,8,2,1,3,True,False,True,True,False,False,False,False
M,Public/Government,Medium,9,3,0,9,True,False,True,False,False,False,True,False
M,Education and Training,Low,7,5,0,9,True,True,False,False,False,False,False,False
M,Finance,High,7,4,1,12,True,False,False,True,False,False,False,False
M,Finance,Medium,2,3,1,10,True,False,True,True,False,False,False,False
M,Education and Training,Low,10,3,0,7,True,True,False,False,False,False,False,False
M,Finance,Medium,9,2,0,12,True,False,True,True,False,False,False,False
M,Public/Government,Low,6,4,0,4,True,True,False,False,False,False,True,False
M,Finance,Low,7,8,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Law,Low,8,4,0,12,True,True,False,False,False,True,False,False
M,Finance,Low,10,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,10,2,0,9,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,2,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,8,2,0,7,True,True,False,False,False,False,False,True
M,Finance,Medium,9,1,0,12,True,False,True,True,False,False,False,False
M,Sales/Marketing,Low,8,1,0,12,True,True,False,False,False,False,False,True
M,Public/Government,Low,6,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,8,4,0,6,True,True,False,False,False,False,False,False
M,Education and Training,Medium,7,7,0,12,True,False,True,False,False,False,False,False
M,Education and Training,Low,10,1,0,12,True,True,False,False,False,False,False,False
M,Law,Low,8,3,1,10,True,True,False,False,False,True,False,False
M,Education and Training,Medium,9,2,0,12,True,False,True,False,False,False,False,False
M,Education and Training,Medium,7,4,0,12,True,False,True,False,False,False,False,False
M,Law,Low,10,3,0,12,True,True,False,False,False,True,False,False
M,Education and Training,Low,8,3,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,7,4,0,1,True,True,False,False,False,False,False,True
M,Education and Training,Medium,9,2,0,12,True,False,True,False,False,False,False,False
M,Education and Training,Low,9,1,1,6,True,True,False,False,False,False,False,False
M,Finance,Medium,8,3,0,11,True,False,True,True,False,False,False,False
M,Health,Low,10,4,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,8,7,0,8,True,True,False,False,False,False,False,False
M,Finance,Medium,8,6,1,8,True,False,True,True,False,False,False,False
M,Health,Low,7,9,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,6,10,1,2,True,False,True,True,False,False,False,False
M,Education and Training,Low,6,4,1,11,True,True,False,False,False,False,False,False
M,Public/Government,High,10,3,0,12,True,False,False,False,False,False,True,False
M,Finance,Low,7,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,6,5,1,11,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,10,5,1,7,True,True,False,False,False,False,False,True
M,Finance,High,10,2,0,12,True,False,False,True,False,False,False,False
M,Law,Low,10,3,0,12,True,True,False,False,False,True,False,False
M,Health,High,10,3,1,11,True,False,False,False,True,False,False,False
M,Education and Training,Low,8,4,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,2,4,1,11,True,True,False,False,False,False,False,True
M,Education and Training,Medium,8,5,1,6,True,False,True,False,False,False,False,False
M,Public/Government,Medium,1,3,0,12,True,False,True,False,False,False,True,False
M,Education and Training,Low,9,1,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Medium,10,4,0,3,True,False,True,False,False,False,True,False
M,Education and Training,Medium,3,6,1,4,True,False,True,False,False,False,False,False
M,Health,Low,10,3,0,12,True,True,False,False,True,False,False,False
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,8,3,1,7,True,True,False,False,False,False,False,False
M,Finance,Medium,10,3,0,11,True,False,True,True,False,False,False,False
M,Public/Government,Low,8,3,0,12,True,True,False,False,False,False,True,False
M,Finance,Medium,8,3,0,12,True,False,True,True,False,False,False,False
M,Finance,High,10,5,0,12,True,False,False,True,False,False,False,False
M,Finance,Low,7,10,1,10,True,True,False,True,False,False,False,False
M,Education and Training,Low,6,2,0,11,True,True,False,False,False,False,False,False
M,Education and Training,Medium,10,4,0,12,True,False,True,False,False,False,False,False
M,Finance,Low,10,2,1,4,True,True,False,True,False,False,False,False
M,Health,Low,7,7,0,12,True,True,False,False,True,False,False,False
M,Public/Government,Low,10,2,0,1,True,True,False,False,False,False,True,False
M,Education and Training,High,9,3,0,12,True,False,False,False,False,False,False,False
M,Finance,Medium,7,7,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,8,2,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,8,7,1,8,True,True,False,False,False,False,True,False
M,Public/Government,Low,8,4,1,3,True,True,False,False,False,False,True,False
M,Finance,Low,7,3,1,7,True,True,False,True,False,False,False,False
M,Public/Government,Low,9,5,1,6,True,True,False,False,False,False,True,False
M,Education and Training,High,8,4,0,12,True,False,False,False,False,False,False,False
M,Education and Training,Low,10,2,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,8,2,1,6,True,True,False,False,False,False,True,False
M,Finance,High,10,2,0,12,True,False,False,True,False,False,False,False
M,Health,Low,7,2,0,12,True,True,False,False,True,False,False,False
M,Finance,Medium,10,1,0,12,True,False,True,True,False,False,False,False
M,Education and Training,Medium,9,7,0,12,True,False,True,False,False,False,False,False
M,Education and Training,Medium,8,4,0,12,True,False,True,False,False,False,False,False
M,Public/Government,Low,4,4,1,10,True,True,False,False,False,False,True,False
M,Finance,Low,8,3,0,12,True,True,False,True,False,False,False,False
M,Health,Low,7,3,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,6,7,1,2,True,True,False,True,False,False,False,False
M,Finance,Low,7,2,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,9,4,1,4,True,False,True,True,False,False,False,False
M,Education and Training,High,10,1,0,12,True,False,False,False,False,False,False,False
M,Finance,Medium,8,2,1,8,True,False,True,True,False,False,False,False
M,Finance,Medium,7,4,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,7,5,1,7,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,2,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,8,5,0,12,True,True,False,False,False,False,True,False
M,Sales/Marketing,Low,8,5,0,12,True,True,False,False,False,False,False,True
M,Finance,Medium,8,4,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,10,3,1,8,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,9,3,0,12,True,True,False,False,False,False,False,True
M,Sales/Marketing,Medium,7,6,0,12,True,False,True,False,False,False,False,True
M,Health,Medium,7,2,1,8,True,False,True,False,True,False,False,False
M,Finance,Low,9,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,3,0,12,True,True,False,False,False,False,False,False
M,Public/Government,High,10,2,0,12,True,False,False,False,False,False,True,False
M,Finance,Medium,8,5,1,11,True,False,True,True,False,False,False,False
M,Finance,Low,10,3,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,6,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,9,2,1,3,True,False,True,True,False,False,False,False
M,Public/Government,Low,2,9,1,3,True,True,False,False,False,False,True,False
M,Education and Training,Low,10,1,1,11,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,6,0,4,True,True,False,False,False,False,False,False
M,Education and Training,High,9,1,0,12,True,False,False,False,False,False,False,False
M,Education and Training,Low,7,2,0,12,True,True,False,False,False,False,False,False
M,Education and Training,High,9,3,1,2,True,False,False,False,False,False,False,False
M,Education and Training,Low,7,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,2,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,3,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Medium,7,9,1,4,True,False,True,False,False,False,False,False
M,Finance,Medium,7,4,1,2,True,False,True,True,False,False,False,False
M,Education and Training,High,10,4,0,12,True,False,False,False,False,False,False,False
M,Finance,Medium,8,2,0,12,True,False,True,True,False,False,False,False
M,Education and Training,Low,8,4,1,11,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,6,0,6,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,4,1,8,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,1,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Medium,8,4,0,1,True,False,True,False,False,False,False,True
M,Public/Government,Medium,7,4,0,12,True,False,True,False,False,False,True,False
M,Public/Government,Low,8,4,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,3,4,0,7,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,6,1,11,True,True,False,True,False,False,False,False
M,Health,Low,10,3,1,7,True,True,False,False,True,False,False,False
M,Finance,Low,6,4,0,12,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,8,5,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,9,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,High,7,9,1,5,True,False,False,False,False,False,False,False
M,Health,Low,7,4,0,8,True,True,False,False,True,False,False,False
M,Finance,Low,9,5,1,4,True,True,False,True,False,False,False,False
M,Finance,High,8,1,1,11,True,False,False,True,False,False,False,False
M,Finance,Low,10,3,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,High,10,2,1,9,True,False,False,False,False,False,False,False
M,Finance,Medium,8,3,0,12,True,False,True,True,False,False,False,False
M,Health,High,4,9,0,12,True,False,False,False,True,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Health,Low,9,2,0,12,True,True,False,False,True,False,False,False
M,Health,High,9,4,0,12,True,False,False,False,True,False,False,False
M,Public/Government,Low,7,2,1,3,True,True,False,False,False,False,True,False
M,Health,Low,10,1,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,7,4,0,9,True,True,False,False,False,False,False,False
M,Education and Training,Low,9,3,0,10,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,6,1,6,True,True,False,False,False,False,False,False
M,Education and Training,Medium,10,2,0,12,True,False,True,False,False,False,False,False
M,Public/Government,Medium,7,6,1,11,True,False,True,False,False,False,True,False
