veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
1.28,0.1368925394,0,0,0,HBACK,2,M,C,6
1.89,0.6461327858,0,0,0,HBACK,1,M,A,3
1.73,0.7392197125,1,1,233,CONVT,3,F,A,2
0.93,0.6461327858,0,0,0,COUPE,4,M,B,4
5.299,0.4353182752,0,0,0,STNWG,1,F,B,5
1.74,0.5585215606,0,0,0,SEDAN,2,F,E,1
1.38,0.6461327858,0,0,0,SEDAN,3,M,C,6
1.06,0.1232032854,0,0,0,SEDAN,3,F,D,4
1.32,0.0793976728,0,0,0,HBACK,1,F,C,1
1.48,0.7748117728,0,0,0,SEDAN,3,F,C,3
0.53,0.6461327858,1,1,1752.079998,SEDAN,4,M,A,4
1.01,0.5585215606,0,0,0,HBACK,3,F,D,1
1.97,0.257357974,0,0,0,SEDAN,1,F,D,4
0.35,0.0027378508,0,0,0,HBACK,4,F,A,5
1.25,0.9637234771,0,0,0,HBACK,2,F,C,2
1.53,0.5639972621,0,0,0,HBACK,1,F,B,6
4.399,0.0793976728,0,0,0,STNWG,1,F,C,1
0.83,0.8761122519,0,0,0,HBACK,3,F,C,2
1.17,0.7939767283,1,1,353.76999998,HBACK,2,M,D,2
0.98,0.5585215606,1,1,200,SEDAN,4,M,C,3
4.21,0.7748117728,0,0,0,STNWG,2,M,A,3
1.87,0.7748117728,0,0,0,SEDAN,2,M,B,6
0.83,0.0793976728,0,0,0,HDTOP,4,M,C,5
1.75,0.3422313484,0,0,0,SEDAN,2,M,C,2
1.57,0.7748117728,0,0,0,SEDAN,2,F,B,4
1.73,0.6269678302,0,0,0,HBACK,2,F,B,4
1.5,0.5639972621,0,0,0,HBACK,1,F,B,5
0.87,0.4271047228,0,0,0,SEDAN,3,M,A,5
1.25,0.8925393566,0,0,0,HBACK,3,F,A,2
0.79,0.8761122519,0,0,0,SEDAN,3,F,B,2
1.05,0.0793976728,0,0,0,HBACK,2,F,C,2
1.47,0.5639972621,0,0,0,HBACK,1,F,B,6
2.6,0.0793976728,0,0,0,SEDAN,1,F,D,3
1.17,0.8761122519,1,1,1486.6499901,STNWG,4,M,A,1
2.76,0.9363449692,0,0,0,PANVN,1,M,B,3
4.53,0.8761122519,0,0,0,STNWG,2,F,B,3
4.14,0.3449691992,1,1,367.72999954,STNWG,2,M,E,5
1.3,0.076659822,0,0,0,SEDAN,3,M,B,2
1.73,0.9637234771,1,1,565.90999985,MIBUS,4,F,C,2
1.04,0.8733744011,0,0,0,HBACK,2,M,E,3
0.99,0.3203285421,0,0,0,MIBUS,4,F,C,4
2.88,0.8350444901,0,0,0,STNWG,2,F,F,3
3.67,0.5585215606,0,0,0,TRUCK,2,F,B,2
1.13,0.3449691992,0,0,0,SEDAN,3,F,A,3
1.41,0.5366187543,0,0,0,SEDAN,4,M,C,3
1.15,0.8323066393,0,0,0,SEDAN,3,F,E,4
0.95,0.514715948,0,0,0,SEDAN,4,M,D,5
1.04,0.3422313484,0,0,0,SEDAN,3,F,A,5
2.46,0.3449691992,0,0,0,UTE,2,M,A,2
2.198,0.424366872,0,0,0,SEDAN,1,M,D,4
6.18,0.0657084189,0,0,0,COUPE,2,F,C,4
0.31,0.3422313484,0,0,0,HBACK,4,F,C,4
0.71,0.334017796,0,0,0,STNWG,4,M,E,4
12.4,0.0711841205,0,0,0,MCARA,1,M,A,6
1.25,0.3449691992,0,0,0,HBACK,3,F,B,3
2.11,0.2245037645,0,0,0,SEDAN,2,F,C,4
1.75,0.0629705681,0,0,0,HBACK,1,M,A,3
1.01,0.5585215606,0,0,0,HBACK,2,F,F,3
2.56,0.0739219713,0,0,0,UTE,3,F,C,2
1.15,0.5639972621,0,0,0,HBACK,3,F,A,2
1.97,0.2409308693,0,0,0,SEDAN,1,F,B,4
1.86,0.5585215606,0,0,0,HBACK,1,F,A,1
1.77,0.076659822,0,0,0,SEDAN,2,F,A,3
3.61,0.3312799452,0,0,0,STNWG,2,F,A,4
0.73,0.5585215606,0,0,0,SEDAN,4,F,C,4
0.99,0.9363449692,0,0,0,HBACK,3,M,A,3
2.25,0.4353182752,0,0,0,STNWG,2,F,B,2
0.85,0.7419575633,1,1,529.31999969,COUPE,4,M,A,4
0.83,0.5585215606,0,0,0,SEDAN,4,F,B,6
1.7,0.0355920602,0,0,0,HBACK,2,F,C,3
1.04,0.7748117728,0,0,0,HBACK,2,F,B,4
2.6,0.1013004791,0,0,0,STNWG,2,F,A,3
2.9,0.8761122519,1,1,450,SEDAN,1,M,E,2
5.24,0.5639972621,1,1,2114.7799988,SEDAN,2,F,D,5
0.78,0.3641341547,0,0,0,HBACK,3,F,D,2
1.14,0.257357974,0,0,0,HBACK,2,F,A,3
0.9,0.6543463381,0,0,0,SEDAN,3,M,B,2
9.13,0.5639972621,0,0,0,SEDAN,1,M,A,6
1.97,0.7748117728,0,0,0,SEDAN,2,M,B,4
1.55,0.5557837098,0,0,0,HBACK,1,M,C,4
0.35,0.257357974,0,0,0,HBACK,4,F,A,4
1.65,0.5557837098,0,0,0,STNWG,2,F,C,3
1.02,0.9363449692,0,0,0,SEDAN,3,M,A,2
0.49,0.7419575633,1,1,1109.0499992,HBACK,4,M,B,4
1.24,0.1095140315,0,0,0,HBACK,3,F,A,6
4.45,0.887063655,1,1,1810.5199966,STNWG,1,F,D,4
1.24,0.9363449692,0,0,0,UTE,4,M,A,4
0.52,0.0657084189,0,0,0,SEDAN,4,F,C,5
0.67,0.9336071184,0,0,0,SEDAN,4,F,C,3
0.35,0.0657084189,0,0,0,SEDAN,4,F,C,6
2.89,0.9993155373,0,0,0,SEDAN,2,F,A,5
0.89,0.5585215606,0,0,0,SEDAN,4,M,B,5
2.099,0.2381930185,0,0,0,TRUCK,1,M,B,5
1.14,0.9336071184,0,0,0,SEDAN,3,F,C,6
0.58,0.5585215606,1,3,1353.289999,SEDAN,4,M,A,3
0.48,0.9336071184,0,0,0,HBACK,4,F,C,5
1.26,0.7748117728,0,0,0,HBACK,2,M,C,4
2.38,0.9336071184,0,0,0,SEDAN,4,M,C,5
1.45,0.0657084189,0,0,0,SEDAN,3,F,C,2
0.68,0.9336071184,0,0,0,SEDAN,4,F,C,3
3.43,0.7967145791,0,0,0,STNWG,3,F,C,3
0.47,0.0657084189,0,0,0,SEDAN,4,F,C,2
2.7,0.9336071184,1,1,435.90999985,STNWG,3,F,F,3
1.349,0.5585215606,0,0,0,HBACK,1,F,B,1
3.61,0.9336071184,0,0,0,STNWG,2,M,E,3
0.54,0.0657084189,0,0,0,HBACK,4,M,C,5
0.71,0.9336071184,0,0,0,SEDAN,4,F,A,4
2.74,0.3832991102,0,0,0,STNWG,1,M,D,3
0.59,0.0355920602,0,0,0,HBACK,4,M,C,2
0.4,0.2765229295,0,0,0,TRUCK,4,M,A,2
0.39,0.7529089665,0,0,0,SEDAN,4,F,B,5
1.399,0.9993155373,0,0,0,HBACK,1,F,D,2
2.02,0.9336071184,0,0,0,HDTOP,3,F,D,4
1.47,0.9336071184,0,0,0,SEDAN,3,F,C,5
0.43,0.3422313484,0,0,0,HBACK,4,M,C,2
2.81,0.772073922,0,0,0,SEDAN,2,F,A,4
1.63,0.5612594114,0,0,0,SEDAN,3,F,B,6
1.26,0.9993155373,1,1,969.40999985,HBACK,2,F,C,2
2.72,0.0848733744,0,0,0,SEDAN,1,M,C,4
0.47,0.9336071184,0,0,0,HBACK,4,F,C,2
0.55,0.9363449692,0,0,0,SEDAN,4,F,B,6
0.84,0.9336071184,0,0,0,SEDAN,3,F,A,5
0.73,0.9336071184,0,0,0,SEDAN,4,F,B,4
1.54,0.9336071184,0,0,0,SEDAN,2,M,B,3
1.06,0.0657084189,0,0,0,HBACK,4,F,A,4
1.85,0.8569472964,0,0,0,SEDAN,2,F,D,1
3.01,0.9363449692,0,0,0,SEDAN,3,F,A,5
1.06,0.9993155373,0,0,0,HBACK,4,F,C,2
0.76,0.9336071184,0,0,0,SEDAN,4,F,A,3
1.86,0.257357974,0,0,0,UTE,1,M,A,1
1.06,0.9363449692,0,0,0,SEDAN,3,F,A,2
2.63,0.605065024,0,0,0,STNWG,2,F,B,5
1.11,0.9336071184,0,0,0,HBACK,3,F,C,4
0.8,0.9336071184,0,0,0,PANVN,4,M,B,4
2.2,0.9336071184,0,0,0,STNWG,3,F,C,5
2.39,0.9336071184,0,0,0,STNWG,3,M,A,4
2.67,0.9336071184,0,0,0,STNWG,2,F,B,5
0.94,0.0657084189,0,0,0,SEDAN,4,F,A,1
2.72,0.257357974,0,0,0,SEDAN,1,M,B,6
4.54,0.925393566,0,0,0,TRUCK,1,M,F,1
1.91,0.7665982204,0,0,0,SEDAN,3,F,B,4
0.84,0.7419575633,0,0,0,HBACK,4,F,C,3
0.93,0.9336071184,0,0,0,HBACK,3,F,A,2
1.1,0.9336071184,0,0,0,TRUCK,3,M,F,6
1.77,0.9336071184,0,0,0,SEDAN,2,M,B,4
1.41,0.9336071184,0,0,0,SEDAN,3,F,B,3
1.01,0.2245037645,0,0,0,HDTOP,4,F,C,6
1.12,0.2245037645,0,0,0,HBACK,3,F,A,3
1.3,0.0657084189,0,0,0,STNWG,4,M,C,1
1.7,0.257357974,0,0,0,STNWG,3,M,A,2
2.29,0.7446954141,0,0,0,STNWG,3,M,F,3
2.04,0.7282683094,0,0,0,HBACK,1,F,A,3
1.12,0.3613963039,0,0,0,SEDAN,3,F,A,6
1.96,0.9336071184,1,1,200,STNWG,2,M,A,3
1.05,0.9363449692,0,0,0,HBACK,2,F,C,1
4.349,0.4654346338,0,0,0,UTE,1,M,E,2
0.39,0.9637234771,0,0,0,SEDAN,4,M,C,6
1.27,0.0657084189,0,0,0,UTE,3,M,C,4
1.5,0.9363449692,0,0,0,UTE,4,M,C,3
1.52,0.9993155373,1,1,313.67000198,HBACK,1,F,D,3
0.66,0.0657084189,0,0,0,SEDAN,4,F,A,2
0.78,0.9336071184,0,0,0,STNWG,4,F,C,5
0.73,0.9336071184,0,0,0,SEDAN,4,M,A,5
2.599,0.1752224504,0,0,0,SEDAN,1,M,B,3
2.03,0.9336071184,0,0,0,UTE,2,F,C,1
2.13,0.9336071184,1,1,200,STNWG,2,F,B,4
1.73,0.9336071184,0,0,0,UTE,2,M,C,5
2.36,0.6844626968,0,0,0,COUPE,2,F,E,2
0.86,0.0629705681,0,0,0,STNWG,4,M,E,2
1.24,0.6844626968,0,0,0,STNWG,4,F,C,3
1.8,0.6844626968,0,0,0,SEDAN,2,M,A,3
2.198,0.2436687201,0,0,0,SEDAN,1,F,D,3
1.65,0.5585215606,0,0,0,SEDAN,1,F,D,6
1.74,0.0629705681,0,0,0,HBACK,2,M,C,6
0.39,0.5585215606,0,0,0,SEDAN,4,M,C,6
1.48,0.4024640657,0,0,0,SEDAN,3,M,B,3
1.399,0.4353182752,0,0,0,HBACK,1,M,A,3
2.23,0.5585215606,0,0,0,UTE,2,M,C,1
1.44,0.8733744011,0,0,0,STNWG,4,F,D,3
5.553,0.5585215606,0,0,0,STNWG,1,F,C,3
1.63,0.3641341547,0,0,0,HBACK,2,F,B,4
1.44,0.5311430527,0,0,0,PANVN,3,F,D,5
1.5,0.5585215606,0,0,0,HBACK,1,F,D,4
0.66,0.5585215606,0,0,0,TRUCK,4,M,C,5
2.75,0.4353182752,0,0,0,STNWG,3,F,C,2
1.77,0.6844626968,0,0,0,HBACK,2,F,C,6
3.39,0.5585215606,0,0,0,UTE,1,M,D,4
2.83,0.3148528405,0,0,0,SEDAN,2,F,B,2
4,0.5585215606,0,0,0,STNWG,3,F,E,3
2.81,0.4353182752,0,0,0,STNWG,3,F,B,5
1.87,0.0629705681,0,0,0,HBACK,2,M,F,2
4.92,0.3367556468,0,0,0,STNWG,1,F,C,4
1.48,0.5585215606,0,0,0,HBACK,2,F,B,2
1.399,0.4435318275,0,0,0,HBACK,1,F,E,2
1.02,0.5639972621,0,0,0,SEDAN,3,M,C,3
4.18,0.0629705681,0,0,0,STNWG,2,F,B,2
1.39,0.4353182752,0,0,0,SEDAN,3,F,A,3
1.2,0.6789869952,0,0,0,SEDAN,3,F,C,4
3.18,0.3148528405,0,0,0,STNWG,2,F,B,2
2.53,0.4353182752,1,1,425.44999981,STNWG,2,F,D,3
1.559,0.0793976728,1,1,1094.2099991,HBACK,1,F,D,2
1.97,0.0355920602,0,0,0,CONVT,3,F,A,2
1.399,0.4353182752,0,0,0,HBACK,1,M,A,4
1.51,0.5585215606,0,0,0,HBACK,2,F,C,3
2.76,0.0602327173,0,0,0,SEDAN,1,F,E,3
1.03,0.8733744011,0,0,0,SEDAN,3,M,A,3
1.68,0.6351813826,1,1,408.94999981,UTE,3,M,E,2
1.33,0.5585215606,0,0,0,SEDAN,3,F,D,6
2.55,0.8733744011,0,0,0,SEDAN,1,M,E,3
1.67,0.3832991102,0,0,0,STNWG,2,F,D,3
0.94,0.9637234771,0,0,0,PANVN,4,M,B,4
1.95,0.5585215606,0,0,0,STNWG,4,F,C,4
1.85,0.9363449692,0,0,0,HBACK,2,M,A,3
1.57,0.772073922,1,1,8155.3636322,SEDAN,2,F,C,5
4.37,0.2409308693,0,0,0,STNWG,1,M,E,3
1.9,0.8733744011,0,0,0,HBACK,1,M,C,5
1.5,0.3367556468,0,0,0,STNWG,4,M,D,5
0.63,0.5639972621,0,0,0,HBACK,4,F,A,3
1.4,0.0684462697,0,0,0,STNWG,4,M,B,2
8.77,0.5585215606,0,0,0,SEDAN,1,F,A,6
2.2,0.5639972621,0,0,0,STNWG,3,M,C,3
1.89,0.4353182752,0,0,0,STNWG,3,M,F,3
1.34,0.4818617385,0,0,0,UTE,4,M,C,2
1.4,0.5639972621,1,1,2418.4399948,HDTOP,3,F,A,3
1.49,0.3422313484,0,0,0,UTE,3,M,D,3
1.4,0.3613963039,0,0,0,SEDAN,3,F,B,4
1.39,0.5639972621,0,0,0,SEDAN,3,F,C,4
3.884,0.6187542779,0,0,0,UTE,1,M,B,4
3.08,0.5639972621,0,0,0,STNWG,1,F,D,3
1.8,0.6844626968,0,0,0,SEDAN,2,F,E,4
6.58,0.5639972621,0,0,0,STNWG,1,F,A,3
4.84,0.2546201232,0,0,0,HDTOP,1,M,E,3
1.27,0.3422313484,0,0,0,HDTOP,4,M,D,3
1.47,0.1040383299,0,0,0,HBACK,1,F,A,1
1.12,0.4380561259,0,0,0,SEDAN,3,M,C,2
0.78,0.3422313484,0,0,0,HBACK,3,F,C,3
1.77,0.5393566051,0,0,0,HBACK,2,M,C,3
1.98,0.0821355236,0,0,0,SEDAN,1,F,D,2
3.64,0.9637234771,0,0,0,STNWG,2,M,F,4
1.46,0.681724846,1,1,200,HBACK,1,F,A,4
1.27,0.5639972621,0,0,0,STNWG,4,M,D,3
1.62,0.6844626968,0,0,0,SEDAN,2,F,A,4
2.58,0.205338809,0,0,0,STNWG,2,M,D,6
2.09,0.7446954141,0,0,0,UTE,3,F,B,1
6.54,0.5229295003,0,0,0,STNWG,1,F,C,3
0.89,0.681724846,0,0,0,SEDAN,3,M,C,4
1.23,0.772073922,1,1,502.37999916,HBACK,2,F,C,4
0.79,0.6269678302,0,0,0,MIBUS,4,M,C,6
1.13,0.2546201232,0,0,0,SEDAN,3,F,A,6
2.41,0.1806981519,0,0,0,STNWG,3,M,C,5
4.31,0.9637234771,0,0,0,STNWG,2,M,A,5
0.81,0.4353182752,0,0,0,HBACK,3,F,D,1
5.199,0.0793976728,0,0,0,STNWG,1,M,A,1
4.07,0.5585215606,0,0,0,STNWG,2,M,D,3
2.61,0.2546201232,0,0,0,SEDAN,1,F,A,1
1.44,0.6269678302,0,0,0,STNWG,4,M,E,5
1.71,0.6351813826,0,0,0,SEDAN,2,F,B,4
3.18,0.0355920602,0,0,0,SEDAN,4,F,C,5
4,0.6461327858,0,0,0,STNWG,3,M,A,6
1.13,0.0711841205,0,0,0,SEDAN,4,F,D,3
1.62,0.34770705,0,0,0,SEDAN,2,F,B,3
1.54,0.3285420945,0,0,0,MIBUS,4,M,C,3
2.62,0.5557837098,1,1,832.11999893,HDTOP,2,M,C,4
1.38,0.6844626968,0,0,0,HBACK,2,F,E,2
1.36,0.0410677618,0,0,0,SEDAN,2,F,B,6
1.72,0.0684462697,0,0,0,SEDAN,1,F,E,1
1.96,0.0793976728,0,0,0,HBACK,1,F,D,6
3.56,0.6269678302,0,0,0,STNWG,2,F,D,6
0.46,0.9363449692,0,0,0,SEDAN,4,M,D,4
2.79,0.9993155373,1,1,353.76999998,TRUCK,3,M,E,3
3.65,0.0355920602,0,0,0,UTE,2,M,B,4
1.33,0.0793976728,0,0,0,HDTOP,3,F,C,2
1.73,0.0793976728,0,0,0,BUS,3,M,A,1
3.04,0.5886379192,1,1,782.62999916,STNWG,3,F,D,3
2.234,0.5557837098,0,0,0,SEDAN,1,M,E,4
0.87,0.605065024,0,0,0,SEDAN,3,F,B,5
5.09,0.9993155373,0,0,0,SEDAN,2,M,C,2
0.41,0.0793976728,1,1,819.8599987,HBACK,4,M,A,3
2.2,0.0355920602,0,0,0,HBACK,2,F,B,1
1.28,0.5557837098,0,0,0,SEDAN,3,F,E,3
1.85,0.9336071184,0,0,0,HBACK,2,F,C,4
1.77,0.5503080082,0,0,0,HBACK,1,M,D,3
1.45,0.3422313484,0,0,0,HBACK,3,F,C,5
1.06,0.9500342231,0,0,0,HBACK,3,F,C,2
2.67,0.0027378508,0,0,0,HBACK,1,M,A,4
1.26,0.5557837098,0,0,0,HBACK,3,F,B,5
0.37,0.0793976728,0,0,0,SEDAN,4,F,A,4
6.08,0.681724846,0,0,0,STNWG,2,M,C,6
1.92,0.6844626968,0,0,0,SEDAN,2,F,F,4
0.64,0.6844626968,0,0,0,UTE,4,M,D,4
2.3,0.9363449692,0,0,0,STNWG,3,F,D,5
1.46,0.0793976728,0,0,0,HBACK,1,F,B,2
1.27,0.6269678302,0,0,0,HDTOP,4,F,B,2
1.8,0.5557837098,0,0,0,UTE,3,M,A,4
3.25,0.5229295003,0,0,0,SEDAN,1,M,A,2
1.55,0.6844626968,0,0,0,HDTOP,4,M,A,1
1.45,0.5557837098,0,0,0,HBACK,2,F,A,1
2.05,0.8514715948,0,0,0,STNWG,3,M,E,1
2.14,0.6269678302,0,0,0,UTE,3,M,C,5
0.82,0.3394934976,1,1,1716.357254,HBACK,4,F,D,6
4.04,0.9363449692,0,0,0,SEDAN,1,F,A,4
2.49,0.9363449692,0,0,0,STNWG,3,M,E,1
0.42,0.9363449692,0,0,0,HBACK,4,F,C,1
1.51,0.0629705681,0,0,0,HBACK,2,F,D,2
1.2,0.3175906913,0,0,0,STNWG,4,F,B,2
1.73,0.6844626968,0,0,0,STNWG,4,M,B,3
0.54,0.5557837098,0,0,0,HBACK,4,M,C,4
1.01,0.5557837098,0,0,0,HBACK,2,F,E,4
0.98,0.6269678303,0,0,0,SEDAN,3,F,C,3
0.86,0.0629705681,0,0,0,HBACK,4,M,E,2
1.85,0.3148528405,0,0,0,SEDAN,2,F,B,3
2.22,0.3148528405,0,0,0,SEDAN,2,F,E,4
0.88,0.0629705681,0,0,0,HBACK,3,F,E,2
2.88,0.1177275838,0,0,0,STNWG,3,M,D,2
4.399,0.9993155373,0,0,0,STNWG,1,F,D,5
3.1,0.9363449692,0,0,0,STNWG,1,M,C,3
2.3,0.0027378508,0,0,0,STNWG,3,M,A,2
1.45,0.0793976728,0,0,0,SEDAN,2,F,C,3
1.27,0.076659822,0,0,0,SEDAN,3,F,A,2
3.51,0.9363449692,0,0,0,STNWG,1,F,A,5
1.43,0.7885010267,0,0,0,HBACK,1,M,B,2
1.64,0.076659822,0,0,0,SEDAN,2,F,A,4
1.09,0.0793976728,0,0,0,SEDAN,3,F,B,2
2.05,0.5612594114,0,0,0,SEDAN,1,F,A,4
1.45,0.5338809035,0,0,0,UTE,3,M,A,5
0.83,0.5612594114,0,0,0,HBACK,3,F,C,4
1.22,0.0793976728,1,1,2668.25,STNWG,4,M,C,2
1.42,0.9281314168,0,0,0,HBACK,1,F,B,2
2.12,0.5612594114,1,1,567.84999943,STNWG,2,F,C,2
1.47,0.9363449692,0,0,0,HBACK,1,F,B,5
1.38,0.9363449692,0,0,0,HBACK,1,M,C,1
0.88,0.9363449692,0,0,0,STNWG,4,M,A,4
1.36,0.9637234771,0,0,0,HBACK,2,F,C,4
1.1,0.8733744011,1,1,2165.3599968,SEDAN,3,F,E,4
1.45,0.0629705681,0,0,0,HBACK,1,F,F,2
1.43,0.9363449692,0,0,0,HBACK,1,F,C,5
2.07,0.8733744011,0,0,0,UTE,3,F,D,2
1.25,0.0793976728,0,0,0,STNWG,4,M,D,5
2.92,0.0657084189,0,0,0,SEDAN,1,M,C,2
1.09,0.0027378508,0,0,0,STNWG,4,F,A,2
1.05,0.3148528405,0,0,0,SEDAN,4,M,A,1
0.53,0.6269678302,0,0,0,HBACK,4,F,A,4
1.41,0.8733744011,0,0,0,SEDAN,3,F,D,6
1.71,0.0547570157,0,0,0,SEDAN,2,F,A,3
2.67,0.0410677618,0,0,0,STNWG,3,F,B,3
1.41,0.6269678302,1,1,2665.7599945,HDTOP,3,F,A,3
1.44,0.6844626968,0,0,0,HBACK,2,F,A,5
2.15,0.0793976728,0,0,0,SEDAN,1,F,E,6
1.378,0.8733744011,0,0,0,HBACK,1,F,A,1
4.349,0.0793976728,0,0,0,UTE,1,F,D,4
1.17,0.0711841205,0,0,0,HBACK,2,F,E,1
3.58,0.3148528405,0,0,0,STNWG,3,M,C,2
1.88,0.295687885,0,0,0,SEDAN,2,M,C,2
4.47,0.9363449692,0,0,0,STNWG,1,F,C,1
0.45,0.0629705681,0,0,0,SEDAN,4,F,B,1
1.15,0.6132785763,1,1,7424.269989,HBACK,3,M,A,5
2.18,0.9363449692,0,0,0,SEDAN,2,F,C,4
2.07,0.6844626968,0,0,0,SEDAN,2,M,A,4
1.75,0.1368925394,0,0,0,HBACK,2,M,A,1
3.33,0.9363449692,0,0,0,UTE,2,M,D,2
1.19,0.0793976728,0,0,0,HBACK,2,F,B,1
0.41,0.9363449692,0,0,0,SEDAN,4,F,A,5
1.78,0.9363449692,0,0,0,HBACK,2,F,E,3
1.81,0.3449691992,0,0,0,HBACK,2,F,B,3
0.7,0.6269678302,1,1,1384.3199997,SEDAN,4,F,A,3
2.01,0.372347707,0,0,0,SEDAN,3,F,A,4
1.89,0.0793976728,0,0,0,SEDAN,1,M,C,1
0.88,0.2381930185,0,0,0,SEDAN,3,F,E,1
1.34,0.3449691992,0,0,0,HBACK,2,F,C,4
3.14,0.2436687201,0,0,0,STNWG,2,M,B,2
1.54,0.8459958932,0,0,0,HBACK,2,F,D,2
4.43,0.6570841889,0,0,0,STNWG,2,M,B,6
1.47,0.6187542779,1,1,13943.309998,HBACK,1,F,D,2
5.48,0.372347707,0,0,0,STNWG,2,M,C,1
1.71,0.2436687201,0,0,0,SEDAN,1,M,C,3
2.75,0.3422313484,0,0,0,SEDAN,1,F,B,2
2.18,0.038329911,0,0,0,STNWG,3,M,F,2
2.2,0.9336071184,0,0,0,COUPE,2,F,B,4
0.71,0.6269678302,0,0,0,SEDAN,4,F,C,2
1.428,0.8733744011,1,1,200,HBACK,1,F,A,4
1.82,0.8952772074,0,0,0,STNWG,4,F,B,3
2.19,0.3668720055,1,1,21456.269958,TRUCK,4,M,C,2
4.24,0.6269678303,0,0,0,STNWG,1,F,A,4
2.52,0.076659822,0,0,0,HDTOP,1,F,E,2
1.93,0.3422313484,0,0,0,HBACK,2,M,C,5
1.43,0.3394934976,0,0,0,SEDAN,2,F,A,6
1.26,0.8733744011,0,0,0,HDTOP,4,F,F,1
0.5,0.3312799452,0,0,0,SEDAN,4,F,C,3
1.19,0.0793976728,0,0,0,STNWG,4,M,C,3
1.749,0.7446954141,0,0,0,HBACK,1,F,C,2
1.68,0.2436687201,0,0,0,HBACK,1,F,D,4
0.46,0.2436687201,0,0,0,SEDAN,4,M,C,2
1.89,0.0793976728,0,0,0,STNWG,2,F,C,1
1.549,0.7474332649,0,0,0,HBACK,1,F,A,3
0.75,0.2546201232,0,0,0,HBACK,3,F,B,5
1.25,0.2436687201,0,0,0,STNWG,4,M,A,2
0.45,0.3367556468,0,0,0,SEDAN,4,M,C,5
0,0.9993155373,0,0,0,STNWG,4,M,B,5
1.75,0.2245037645,0,0,0,HBACK,2,F,C,6
3.86,0.3422313484,0,0,0,TRUCK,2,F,B,4
1.13,0.038329911,0,0,0,STNWG,4,M,C,3
1.19,0.8733744011,0,0,0,STNWG,4,F,C,4
4.34,0.2546201232,0,0,0,TRUCK,1,M,C,4
1.59,0.2546201232,0,0,0,SEDAN,1,M,A,6
1.14,0.8733744011,0,0,0,SEDAN,4,F,C,5
1.17,0.4161533196,0,0,0,HBACK,3,F,A,2
2.05,0.3422313484,0,0,0,UTE,3,M,D,3
1.85,0.2436687201,0,0,0,STNWG,3,M,A,3
1.3,0.0711841205,0,0,0,SEDAN,3,F,C,3
0.92,0.0574948665,0,0,0,HBACK,3,M,C,2
0.73,0.772073922,0,0,0,HBACK,3,F,D,1
0.55,0.4298425736,0,0,0,SEDAN,4,F,B,3
0.92,0.0793976728,0,0,0,MIBUS,4,F,E,2
1.37,0.0793976728,0,0,0,STNWG,4,F,C,1
2.42,0.2546201232,0,0,0,STNWG,3,M,A,1
1.65,0.2436687201,0,0,0,SEDAN,1,F,F,1
0.94,0.2546201232,0,0,0,SEDAN,3,F,C,4
1.649,0.0793976728,0,0,0,HBACK,1,M,A,2
0.42,0.6242299795,0,0,0,COUPE,4,F,B,4
1.23,0.2436687201,0,0,0,HDTOP,4,M,F,4
1.38,0.3422313484,0,0,0,SEDAN,3,F,C,4
2.82,0.1834360027,0,0,0,STNWG,1,F,C,4
0.96,0.5667351129,0,0,0,UTE,4,F,A,4
0.75,0.6269678302,0,0,0,MIBUS,4,M,B,3
1.65,0.2436687201,0,0,0,TRUCK,4,M,E,6
2.11,0.9336071184,0,0,0,HBACK,2,F,C,2
2.96,0.772073922,0,0,0,SEDAN,1,F,C,5
1.84,0.6269678302,0,0,0,SEDAN,2,F,B,5
2.34,0.772073922,0,0,0,STNWG,2,M,B,3
1.36,0.372347707,0,0,0,HBACK,2,F,B,2
0.84,0.9363449692,0,0,0,SEDAN,3,F,A,2
1.99,0.0657084189,1,1,2208.8599968,STNWG,3,F,F,3
1.03,0.772073922,0,0,0,SEDAN,3,M,F,3
6.1,0.052019165,0,0,0,SEDAN,1,M,A,1
2.57,0.0465434634,0,0,0,STNWG,3,M,E,2
1.99,0.0793976728,0,0,0,SEDAN,1,F,A,4
1.26,0.772073922,0,0,0,HBACK,2,F,C,3
0.81,0.772073922,0,0,0,HBACK,3,F,E,4
1.559,0.7446954141,0,0,0,HBACK,1,F,C,4
1.99,0.3422313484,0,0,0,STNWG,3,M,A,3
1.64,0.2546201232,0,0,0,SEDAN,2,M,A,3
1.349,0.7446954141,0,0,0,HBACK,1,F,A,1
0.81,0.4271047228,0,0,0,STNWG,4,M,D,4
3.14,0.8733744011,0,0,0,TRUCK,3,M,E,2
1.74,0.3175906913,0,0,0,SEDAN,2,F,C,2
2.95,0.2902121834,0,0,0,STNWG,2,F,F,4
6.28,0.5612594114,0,0,0,SEDAN,1,M,B,1
2.23,0.372347707,0,0,0,STNWG,4,M,C,4
1.53,0.7885010267,0,0,0,SEDAN,3,F,B,2
1.21,0.038329911,0,0,0,HBACK,3,M,A,6
3.68,0.2436687201,0,0,0,STNWG,2,F,D,3
1.61,0.0793976728,0,0,0,SEDAN,1,F,B,4
3.96,0.9609856263,0,0,0,STNWG,2,M,F,2
2.45,0.372347707,0,0,0,SEDAN,2,M,A,2
1.28,0.7446954141,0,0,0,UTE,4,M,C,2
2.9,0.2546201232,0,0,0,STNWG,2,F,A,6
