"state","eth","male","age","educ","n"
"RI","Hispanic",0.5,"18-29","No HS",1441
"RI","Hispanic",0.5,"18-29","HS",2514
"RI","Hispanic",0.5,"18-29","Some college",3541
"RI","Hispanic",0.5,"18-29","4-Year College",839
"RI","Hispanic",0.5,"18-29","Post-grad",149
"RI","Hispanic",0.5,"30-39","No HS",358
"RI","Hispanic",0.5,"30-39","HS",2307
"RI","Hispanic",0.5,"30-39","Some college",1009
"RI","Hispanic",0.5,"30-39","4-Year College",560
"RI","Hispanic",0.5,"30-39","Post-grad",181
"RI","Hispanic",0.5,"40-49","No HS",804
"RI","Hispanic",0.5,"40-49","HS",1461
"RI","Hispanic",0.5,"40-49","Some college",791
"RI","Hispanic",0.5,"40-49","4-Year College",489
"RI","Hispanic",0.5,"40-49","Post-grad",247
"RI","Hispanic",0.5,"50-59","No HS",617
"RI","Hispanic",0.5,"50-59","HS",803
"RI","Hispanic",0.5,"50-59","Some college",697
"RI","Hispanic",0.5,"50-59","4-Year College",369
"RI","Hispanic",0.5,"50-59","Post-grad",177
"RI","Hispanic",0.5,"60-69","No HS",449
"RI","Hispanic",0.5,"60-69","HS",744
"RI","Hispanic",0.5,"60-69","Some college",265
"RI","Hispanic",0.5,"60-69","4-Year College",246
"RI","Hispanic",0.5,"60-69","Post-grad",177
"RI","Hispanic",0.5,"70+","No HS",448
"RI","Hispanic",0.5,"70+","HS",531
"RI","Hispanic",0.5,"70+","Some college",21
"RI","Hispanic",0.5,"70+","4-Year College",0
"RI","Hispanic",0.5,"70+","Post-grad",64
"SC","White",-0.5,"18-29","No HS",19936
"SC","White",-0.5,"18-29","HS",54103
"SC","White",-0.5,"18-29","Some college",100361
"SC","White",-0.5,"18-29","4-Year College",45034
"SC","White",-0.5,"18-29","Post-grad",10900
"SC","White",-0.5,"30-39","No HS",11702
"SC","White",-0.5,"30-39","HS",35628
"SC","White",-0.5,"30-39","Some college",61705
"SC","White",-0.5,"30-39","4-Year College",48839
"SC","White",-0.5,"30-39","Post-grad",27272
"SC","White",-0.5,"40-49","No HS",11883
"SC","White",-0.5,"40-49","HS",45887
"SC","White",-0.5,"40-49","Some college",66051
"SC","White",-0.5,"40-49","4-Year College",45155
"SC","White",-0.5,"40-49","Post-grad",27965
"SC","White",-0.5,"50-59","No HS",17302
"SC","White",-0.5,"50-59","HS",65058
"SC","White",-0.5,"50-59","Some college",78638
"SC","White",-0.5,"50-59","4-Year College",44852
"SC","White",-0.5,"50-59","Post-grad",24798
"SC","White",-0.5,"60-69","No HS",18722
"SC","White",-0.5,"60-69","HS",70517
"SC","White",-0.5,"60-69","Some college",74606
"SC","White",-0.5,"60-69","4-Year College",38276
"SC","White",-0.5,"60-69","Post-grad",31486
"SC","White",-0.5,"70+","No HS",36732
"SC","White",-0.5,"70+","HS",85235
"SC","White",-0.5,"70+","Some college",61537
"SC","White",-0.5,"70+","4-Year College",29097
"SC","White",-0.5,"70+","Post-grad",18318
"SC","White",0.5,"18-29","No HS",26365
"SC","White",0.5,"18-29","HS",73099
"SC","White",0.5,"18-29","Some college",97018
"SC","White",0.5,"18-29","4-Year College",35655
"SC","White",0.5,"18-29","Post-grad",6270
"SC","White",0.5,"30-39","No HS",16699
"SC","White",0.5,"30-39","HS",46557
"SC","White",0.5,"30-39","Some college",55392
"SC","White",0.5,"30-39","4-Year College",43202
"SC","White",0.5,"30-39","Post-grad",17917
"SC","White",0.5,"40-49","No HS",18590
"SC","White",0.5,"40-49","HS",55961
"SC","White",0.5,"40-49","Some college",59258
"SC","White",0.5,"40-49","4-Year College",42295
"SC","White",0.5,"40-49","Post-grad",19404
"SC","White",0.5,"50-59","No HS",23153
"SC","White",0.5,"50-59","HS",68296
"SC","White",0.5,"50-59","Some college",62186
"SC","White",0.5,"50-59","4-Year College",42342
"SC","White",0.5,"50-59","Post-grad",20424
"SC","White",0.5,"60-69","No HS",20037
"SC","White",0.5,"60-69","HS",52269
"SC","White",0.5,"60-69","Some college",64092
"SC","White",0.5,"60-69","4-Year College",45047
"SC","White",0.5,"60-69","Post-grad",28393
"SC","White",0.5,"70+","No HS",24368
"SC","White",0.5,"70+","HS",50465
"SC","White",0.5,"70+","Some college",46075
"SC","White",0.5,"70+","4-Year College",35611
"SC","White",0.5,"70+","Post-grad",28820
"SC","Black",-0.5,"18-29","No HS",14699
"SC","Black",-0.5,"18-29","HS",40415
"SC","Black",-0.5,"18-29","Some college",56923
"SC","Black",-0.5,"18-29","4-Year College",11361
"SC","Black",-0.5,"18-29","Post-grad",2737
"SC","Black",-0.5,"30-39","No HS",9125
"SC","Black",-0.5,"30-39","HS",24760
"SC","Black",-0.5,"30-39","Some college",37259
"SC","Black",-0.5,"30-39","4-Year College",12451
"SC","Black",-0.5,"30-39","Post-grad",9038
"SC","Black",-0.5,"40-49","No HS",7646
"SC","Black",-0.5,"40-49","HS",28463
"SC","Black",-0.5,"40-49","Some college",32688
"SC","Black",-0.5,"40-49","4-Year College",11213
"SC","Black",-0.5,"40-49","Post-grad",7793
"SC","Black",-0.5,"50-59","No HS",12342
"SC","Black",-0.5,"50-59","HS",35570
"SC","Black",-0.5,"50-59","Some college",31210
"SC","Black",-0.5,"50-59","4-Year College",10402
"SC","Black",-0.5,"50-59","Post-grad",6364
"SC","Black",-0.5,"60-69","No HS",16157
"SC","Black",-0.5,"60-69","HS",32216
"SC","Black",-0.5,"60-69","Some college",20924
"SC","Black",-0.5,"60-69","4-Year College",5961
"SC","Black",-0.5,"60-69","Post-grad",5423
"SC","Black",-0.5,"70+","No HS",26656
"SC","Black",-0.5,"70+","HS",20829
"SC","Black",-0.5,"70+","Some college",10044
"SC","Black",-0.5,"70+","4-Year College",3725
"SC","Black",-0.5,"70+","Post-grad",3174
"SC","Black",0.5,"18-29","No HS",23024
"SC","Black",0.5,"18-29","HS",50773
"SC","Black",0.5,"18-29","Some college",40755
"SC","Black",0.5,"18-29","4-Year College",7558
"SC","Black",0.5,"18-29","Post-grad",972
"SC","Black",0.5,"30-39","No HS",12467
"SC","Black",0.5,"30-39","HS",32523
"SC","Black",0.5,"30-39","Some college",22668
"SC","Black",0.5,"30-39","4-Year College",6501
"SC","Black",0.5,"30-39","Post-grad",3287
"SC","Black",0.5,"40-49","No HS",10763
"SC","Black",0.5,"40-49","HS",31276
"SC","Black",0.5,"40-49","Some college",21037
"SC","Black",0.5,"40-49","4-Year College",6793
"SC","Black",0.5,"40-49","Post-grad",3069
"SC","Black",0.5,"50-59","No HS",14720
"SC","Black",0.5,"50-59","HS",35571
"SC","Black",0.5,"50-59","Some college",19854
"SC","Black",0.5,"50-59","4-Year College",5840
"SC","Black",0.5,"50-59","Post-grad",2577
"SC","Black",0.5,"60-69","No HS",16214
"SC","Black",0.5,"60-69","HS",23848
"SC","Black",0.5,"60-69","Some college",15985
"SC","Black",0.5,"60-69","4-Year College",4415
"SC","Black",0.5,"60-69","Post-grad",2802
"SC","Black",0.5,"70+","No HS",16040
"SC","Black",0.5,"70+","HS",13573
"SC","Black",0.5,"70+","Some college",6737
"SC","Black",0.5,"70+","4-Year College",1959
"SC","Black",0.5,"70+","Post-grad",2213
"SC","Other",-0.5,"18-29","No HS",2557
"SC","Other",-0.5,"18-29","HS",5701
"SC","Other",-0.5,"18-29","Some college",9617
"SC","Other",-0.5,"18-29","4-Year College",2508
"SC","Other",-0.5,"18-29","Post-grad",554
"SC","Other",-0.5,"30-39","No HS",1316
"SC","Other",-0.5,"30-39","HS",2737
"SC","Other",-0.5,"30-39","Some college",3284
"SC","Other",-0.5,"30-39","4-Year College",2475
"SC","Other",-0.5,"30-39","Post-grad",1360
"SC","Other",-0.5,"40-49","No HS",1452
"SC","Other",-0.5,"40-49","HS",3300
"SC","Other",-0.5,"40-49","Some college",3774
"SC","Other",-0.5,"40-49","4-Year College",2657
"SC","Other",-0.5,"40-49","Post-grad",1483
"SC","Other",-0.5,"50-59","No HS",1080
"SC","Other",-0.5,"50-59","HS",2976
"SC","Other",-0.5,"50-59","Some college",3104
"SC","Other",-0.5,"50-59","4-Year College",1691
"SC","Other",-0.5,"50-59","Post-grad",709
"SC","Other",-0.5,"60-69","No HS",1528
"SC","Other",-0.5,"60-69","HS",1584
"SC","Other",-0.5,"60-69","Some college",2379
"SC","Other",-0.5,"60-69","4-Year College",1269
"SC","Other",-0.5,"60-69","Post-grad",700
"SC","Other",-0.5,"70+","No HS",1408
"SC","Other",-0.5,"70+","HS",1300
"SC","Other",-0.5,"70+","Some college",969
"SC","Other",-0.5,"70+","4-Year College",720
"SC","Other",-0.5,"70+","Post-grad",493
"SC","Other",0.5,"18-29","No HS",2313
"SC","Other",0.5,"18-29","HS",6478
"SC","Other",0.5,"18-29","Some college",8715
"SC","Other",0.5,"18-29","4-Year College",2565
"SC","Other",0.5,"18-29","Post-grad",295
"SC","Other",0.5,"30-39","No HS",1544
"SC","Other",0.5,"30-39","HS",2740
"SC","Other",0.5,"30-39","Some college",4332
"SC","Other",0.5,"30-39","4-Year College",2171
"SC","Other",0.5,"30-39","Post-grad",949
"SC","Other",0.5,"40-49","No HS",1514
"SC","Other",0.5,"40-49","HS",2611
"SC","Other",0.5,"40-49","Some college",2741
"SC","Other",0.5,"40-49","4-Year College",1991
"SC","Other",0.5,"40-49","Post-grad",1199
"SC","Other",0.5,"50-59","No HS",1941
"SC","Other",0.5,"50-59","HS",2718
"SC","Other",0.5,"50-59","Some college",2595
"SC","Other",0.5,"50-59","4-Year College",1620
"SC","Other",0.5,"50-59","Post-grad",1000
"SC","Other",0.5,"60-69","No HS",923
"SC","Other",0.5,"60-69","HS",1224
"SC","Other",0.5,"60-69","Some college",1308
"SC","Other",0.5,"60-69","4-Year College",940
"SC","Other",0.5,"60-69","Post-grad",976
"SC","Other",0.5,"70+","No HS",817
"SC","Other",0.5,"70+","HS",925
"SC","Other",0.5,"70+","Some college",727
"SC","Other",0.5,"70+","4-Year College",529
"SC","Other",0.5,"70+","Post-grad",630
"SC","Hispanic",-0.5,"18-29","No HS",1354
"SC","Hispanic",-0.5,"18-29","HS",3132
"SC","Hispanic",-0.5,"18-29","Some college",5239
"SC","Hispanic",-0.5,"18-29","4-Year College",1148
"SC","Hispanic",-0.5,"18-29","Post-grad",147
"SC","Hispanic",-0.5,"30-39","No HS",666
"SC","Hispanic",-0.5,"30-39","HS",1106
"SC","Hispanic",-0.5,"30-39","Some college",1785
"SC","Hispanic",-0.5,"30-39","4-Year College",1150
"SC","Hispanic",-0.5,"30-39","Post-grad",721
"SC","Hispanic",-0.5,"40-49","No HS",496
"SC","Hispanic",-0.5,"40-49","HS",1407
"SC","Hispanic",-0.5,"40-49","Some college",1752
"SC","Hispanic",-0.5,"40-49","4-Year College",989
"SC","Hispanic",-0.5,"40-49","Post-grad",597
"SC","Hispanic",-0.5,"50-59","No HS",606
"SC","Hispanic",-0.5,"50-59","HS",1191
"SC","Hispanic",-0.5,"50-59","Some college",1811
"SC","Hispanic",-0.5,"50-59","4-Year College",904
"SC","Hispanic",-0.5,"50-59","Post-grad",665
"SC","Hispanic",-0.5,"60-69","No HS",504
"SC","Hispanic",-0.5,"60-69","HS",821
"SC","Hispanic",-0.5,"60-69","Some college",1052
"SC","Hispanic",-0.5,"60-69","4-Year College",726
"SC","Hispanic",-0.5,"60-69","Post-grad",334
"SC","Hispanic",-0.5,"70+","No HS",457
"SC","Hispanic",-0.5,"70+","HS",748
"SC","Hispanic",-0.5,"70+","Some college",725
"SC","Hispanic",-0.5,"70+","4-Year College",210
"SC","Hispanic",-0.5,"70+","Post-grad",195
"SC","Hispanic",0.5,"18-29","No HS",1851
"SC","Hispanic",0.5,"18-29","HS",4684
"SC","Hispanic",0.5,"18-29","Some college",5170
"SC","Hispanic",0.5,"18-29","4-Year College",1148
"SC","Hispanic",0.5,"18-29","Post-grad",195
"SC","Hispanic",0.5,"30-39","No HS",1036
"SC","Hispanic",0.5,"30-39","HS",1820
"SC","Hispanic",0.5,"30-39","Some college",2102
"SC","Hispanic",0.5,"30-39","4-Year College",822
"SC","Hispanic",0.5,"30-39","Post-grad",565
"SC","Hispanic",0.5,"40-49","No HS",804
"SC","Hispanic",0.5,"40-49","HS",1725
"SC","Hispanic",0.5,"40-49","Some college",1771
"SC","Hispanic",0.5,"40-49","4-Year College",1018
"SC","Hispanic",0.5,"40-49","Post-grad",414
"SC","Hispanic",0.5,"50-59","No HS",865
"SC","Hispanic",0.5,"50-59","HS",1376
"SC","Hispanic",0.5,"50-59","Some college",1292
"SC","Hispanic",0.5,"50-59","4-Year College",656
"SC","Hispanic",0.5,"50-59","Post-grad",424
"SC","Hispanic",0.5,"60-69","No HS",594
"SC","Hispanic",0.5,"60-69","HS",382
"SC","Hispanic",0.5,"60-69","Some college",781
"SC","Hispanic",0.5,"60-69","4-Year College",273
"SC","Hispanic",0.5,"60-69","Post-grad",430
"SC","Hispanic",0.5,"70+","No HS",481
"SC","Hispanic",0.5,"70+","HS",525
"SC","Hispanic",0.5,"70+","Some college",474
"SC","Hispanic",0.5,"70+","4-Year College",249
"SC","Hispanic",0.5,"70+","Post-grad",344
"SD","White",-0.5,"18-29","No HS",3280
"SD","White",-0.5,"18-29","HS",10351
"SD","White",-0.5,"18-29","Some college",25212
"SD","White",-0.5,"18-29","4-Year College",11247
"SD","White",-0.5,"18-29","Post-grad",2104
"SD","White",-0.5,"30-39","No HS",981
"SD","White",-0.5,"30-39","HS",6979
"SD","White",-0.5,"30-39","Some college",15277
"SD","White",-0.5,"30-39","4-Year College",13251
"SD","White",-0.5,"30-39","Post-grad",4936
"SD","White",-0.5,"40-49","No HS",797
"SD","White",-0.5,"40-49","HS",7667
"SD","White",-0.5,"40-49","Some college",14712
"SD","White",-0.5,"40-49","4-Year College",11245
"SD","White",-0.5,"40-49","Post-grad",4663
"SD","White",-0.5,"50-59","No HS",1680
"SD","White",-0.5,"50-59","HS",15357
"SD","White",-0.5,"50-59","Some college",18454
"SD","White",-0.5,"50-59","4-Year College",10735
"SD","White",-0.5,"50-59","Post-grad",4210
"SD","White",-0.5,"60-69","No HS",1635
"SD","White",-0.5,"60-69","HS",16849
"SD","White",-0.5,"60-69","Some college",16191
"SD","White",-0.5,"60-69","4-Year College",8507
"SD","White",-0.5,"60-69","Post-grad",3851
"SD","White",-0.5,"70+","No HS",6955
"SD","White",-0.5,"70+","HS",19770
"SD","White",-0.5,"70+","Some college",13312
"SD","White",-0.5,"70+","4-Year College",5624
"SD","White",-0.5,"70+","Post-grad",2438
"SD","White",0.5,"18-29","No HS",5865
"SD","White",0.5,"18-29","HS",15432
"SD","White",0.5,"18-29","Some college",24013
"SD","White",0.5,"18-29","4-Year College",8985
"SD","White",0.5,"18-29","Post-grad",1125
"SD","White",0.5,"30-39","No HS",2076
"SD","White",0.5,"30-39","HS",11782
"SD","White",0.5,"30-39","Some college",16631
"SD","White",0.5,"30-39","4-Year College",10842
"SD","White",0.5,"30-39","Post-grad",3344
"SD","White",0.5,"40-49","No HS",1770
"SD","White",0.5,"40-49","HS",11167
"SD","White",0.5,"40-49","Some college",15305
"SD","White",0.5,"40-49","4-Year College",9151
"SD","White",0.5,"40-49","Post-grad",3300
"SD","White",0.5,"50-59","No HS",3198
"SD","White",0.5,"50-59","HS",19492
"SD","White",0.5,"50-59","Some college",15625
"SD","White",0.5,"50-59","4-Year College",7761
"SD","White",0.5,"50-59","Post-grad",4251
"SD","White",0.5,"60-69","No HS",2963
"SD","White",0.5,"60-69","HS",15353
"SD","White",0.5,"60-69","Some college",14337
"SD","White",0.5,"60-69","4-Year College",9732
"SD","White",0.5,"60-69","Post-grad",4732
"SD","White",0.5,"70+","No HS",6243
"SD","White",0.5,"70+","HS",14554
"SD","White",0.5,"70+","Some college",7659
"SD","White",0.5,"70+","4-Year College",5478
"SD","White",0.5,"70+","Post-grad",4133
"SD","Black",-0.5,"18-29","No HS",184
"SD","Black",-0.5,"18-29","HS",157
"SD","Black",-0.5,"18-29","Some college",1043
"SD","Black",-0.5,"18-29","4-Year College",95
"SD","Black",-0.5,"18-29","Post-grad",0
"SD","Black",-0.5,"30-39","No HS",0
"SD","Black",-0.5,"30-39","HS",61
"SD","Black",-0.5,"30-39","Some college",385
"SD","Black",-0.5,"30-39","4-Year College",34
"SD","Black",-0.5,"30-39","Post-grad",0
"SD","Black",-0.5,"40-49","No HS",117
"SD","Black",-0.5,"40-49","HS",113
"SD","Black",-0.5,"40-49","Some college",54
"SD","Black",-0.5,"40-49","4-Year College",133
"SD","Black",-0.5,"40-49","Post-grad",0
"SD","Black",-0.5,"50-59","No HS",71
"SD","Black",-0.5,"50-59","HS",110
"SD","Black",-0.5,"50-59","Some college",96
"SD","Black",-0.5,"50-59","4-Year College",0
"SD","Black",-0.5,"50-59","Post-grad",22
"SD","Black",-0.5,"60-69","No HS",0
"SD","Black",-0.5,"60-69","HS",64
"SD","Black",-0.5,"60-69","Some college",0
"SD","Black",-0.5,"60-69","4-Year College",0
"SD","Black",-0.5,"60-69","Post-grad",0
"SD","Black",-0.5,"70+","No HS",0
"SD","Black",-0.5,"70+","HS",89
"SD","Black",-0.5,"70+","Some college",0
"SD","Black",-0.5,"70+","4-Year College",2
"SD","Black",-0.5,"70+","Post-grad",14
"SD","Black",0.5,"18-29","No HS",441
"SD","Black",0.5,"18-29","HS",454
"SD","Black",0.5,"18-29","Some college",819
"SD","Black",0.5,"18-29","4-Year College",206
"SD","Black",0.5,"18-29","Post-grad",0
"SD","Black",0.5,"30-39","No HS",99
"SD","Black",0.5,"30-39","HS",140
"SD","Black",0.5,"30-39","Some college",405
"SD","Black",0.5,"30-39","4-Year College",368
"SD","Black",0.5,"30-39","Post-grad",4
"SD","Black",0.5,"40-49","No HS",105
"SD","Black",0.5,"40-49","HS",403
"SD","Black",0.5,"40-49","Some college",420
"SD","Black",0.5,"40-49","4-Year College",103
"SD","Black",0.5,"40-49","Post-grad",41
"SD","Black",0.5,"50-59","No HS",45
"SD","Black",0.5,"50-59","HS",185
"SD","Black",0.5,"50-59","Some college",213
"SD","Black",0.5,"50-59","4-Year College",50
"SD","Black",0.5,"50-59","Post-grad",45
"SD","Black",0.5,"60-69","No HS",0
"SD","Black",0.5,"60-69","HS",0
"SD","Black",0.5,"60-69","Some college",127
"SD","Black",0.5,"60-69","4-Year College",24
"SD","Black",0.5,"60-69","Post-grad",0
"SD","Black",0.5,"70+","No HS",97
"SD","Black",0.5,"70+","HS",0
"SD","Black",0.5,"70+","Some college",0
"SD","Black",0.5,"70+","4-Year College",0
"SD","Black",0.5,"70+","Post-grad",0
"SD","Other",-0.5,"18-29","No HS",2813
"SD","Other",-0.5,"18-29","HS",3100
"SD","Other",-0.5,"18-29","Some college",4453
"SD","Other",-0.5,"18-29","4-Year College",391
"SD","Other",-0.5,"18-29","Post-grad",94
"SD","Other",-0.5,"30-39","No HS",1120
"SD","Other",-0.5,"30-39","HS",2383
"SD","Other",-0.5,"30-39","Some college",2286
"SD","Other",-0.5,"30-39","4-Year College",764
"SD","Other",-0.5,"30-39","Post-grad",146
"SD","Other",-0.5,"40-49","No HS",1354
"SD","Other",-0.5,"40-49","HS",1521
"SD","Other",-0.5,"40-49","Some college",2197
"SD","Other",-0.5,"40-49","4-Year College",452
"SD","Other",-0.5,"40-49","Post-grad",156
"SD","Other",-0.5,"50-59","No HS",813
"SD","Other",-0.5,"50-59","HS",1253
"SD","Other",-0.5,"50-59","Some college",1531
"SD","Other",-0.5,"50-59","4-Year College",750
"SD","Other",-0.5,"50-59","Post-grad",304
"SD","Other",-0.5,"60-69","No HS",648
"SD","Other",-0.5,"60-69","HS",933
"SD","Other",-0.5,"60-69","Some college",1589
"SD","Other",-0.5,"60-69","4-Year College",603
"SD","Other",-0.5,"60-69","Post-grad",165
"SD","Other",-0.5,"70+","No HS",584
"SD","Other",-0.5,"70+","HS",718
"SD","Other",-0.5,"70+","Some college",299
"SD","Other",-0.5,"70+","4-Year College",196
"SD","Other",-0.5,"70+","Post-grad",170
"SD","Other",0.5,"18-29","No HS",3733
"SD","Other",0.5,"18-29","HS",4437
"SD","Other",0.5,"18-29","Some college",2651
"SD","Other",0.5,"18-29","4-Year College",282
"SD","Other",0.5,"18-29","Post-grad",131
"SD","Other",0.5,"30-39","No HS",1451
"SD","Other",0.5,"30-39","HS",2262
"SD","Other",0.5,"30-39","Some college",1864
"SD","Other",0.5,"30-39","4-Year College",774
"SD","Other",0.5,"30-39","Post-grad",136
"SD","Other",0.5,"40-49","No HS",979
"SD","Other",0.5,"40-49","HS",2105
"SD","Other",0.5,"40-49","Some college",1480
"SD","Other",0.5,"40-49","4-Year College",359
"SD","Other",0.5,"40-49","Post-grad",201
"SD","Other",0.5,"50-59","No HS",768
"SD","Other",0.5,"50-59","HS",1987
"SD","Other",0.5,"50-59","Some college",1508
"SD","Other",0.5,"50-59","4-Year College",297
"SD","Other",0.5,"50-59","Post-grad",156
"SD","Other",0.5,"60-69","No HS",388
"SD","Other",0.5,"60-69","HS",684
"SD","Other",0.5,"60-69","Some college",836
"SD","Other",0.5,"60-69","4-Year College",364
"SD","Other",0.5,"60-69","Post-grad",96
"SD","Other",0.5,"70+","No HS",264
"SD","Other",0.5,"70+","HS",450
"SD","Other",0.5,"70+","Some college",301
"SD","Other",0.5,"70+","4-Year College",98
"SD","Other",0.5,"70+","Post-grad",78
"SD","Hispanic",-0.5,"18-29","No HS",31
"SD","Hispanic",-0.5,"18-29","HS",568
"SD","Hispanic",-0.5,"18-29","Some college",539
"SD","Hispanic",-0.5,"18-29","4-Year College",215
"SD","Hispanic",-0.5,"18-29","Post-grad",43
"SD","Hispanic",-0.5,"30-39","No HS",66
"SD","Hispanic",-0.5,"30-39","HS",344
"SD","Hispanic",-0.5,"30-39","Some college",368
"SD","Hispanic",-0.5,"30-39","4-Year College",130
"SD","Hispanic",-0.5,"30-39","Post-grad",0
"SD","Hispanic",-0.5,"40-49","No HS",5
"SD","Hispanic",-0.5,"40-49","HS",57
"SD","Hispanic",-0.5,"40-49","Some college",100
"SD","Hispanic",-0.5,"40-49","4-Year College",206
"SD","Hispanic",-0.5,"40-49","Post-grad",79
"SD","Hispanic",-0.5,"50-59","No HS",327
"SD","Hispanic",-0.5,"50-59","HS",64
"SD","Hispanic",-0.5,"50-59","Some college",185
"SD","Hispanic",-0.5,"50-59","4-Year College",94
"SD","Hispanic",-0.5,"50-59","Post-grad",29
"SD","Hispanic",-0.5,"60-69","No HS",97
"SD","Hispanic",-0.5,"60-69","HS",40
"SD","Hispanic",-0.5,"60-69","Some college",17
"SD","Hispanic",-0.5,"60-69","4-Year College",0
"SD","Hispanic",-0.5,"60-69","Post-grad",0
"SD","Hispanic",-0.5,"70+","No HS",93
"SD","Hispanic",-0.5,"70+","HS",112
"SD","Hispanic",-0.5,"70+","Some college",19
"SD","Hispanic",-0.5,"70+","4-Year College",0
"SD","Hispanic",-0.5,"70+","Post-grad",27
"SD","Hispanic",0.5,"18-29","No HS",188
"SD","Hispanic",0.5,"18-29","HS",881
"SD","Hispanic",0.5,"18-29","Some college",783
"SD","Hispanic",0.5,"18-29","4-Year College",256
"SD","Hispanic",0.5,"18-29","Post-grad",109
"SD","Hispanic",0.5,"30-39","No HS",185
"SD","Hispanic",0.5,"30-39","HS",455
"SD","Hispanic",0.5,"30-39","Some college",298
"SD","Hispanic",0.5,"30-39","4-Year College",257
"SD","Hispanic",0.5,"30-39","Post-grad",106
"SD","Hispanic",0.5,"40-49","No HS",77
